ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
6577	"ENSG00000107447.7"	"DNTT"	chr10	+	96335890	96335974	96335893	96335974	96332350	96332596
6578	"ENSG00000048028.11"	"USP28"	chr11	-	113831919	113831993	113831919	113831989	113833419	113833557
6579	"ENSG00000048028.11"	"USP28"	chr11	-	113817657	113817837	113817657	113817694	113823604	113823700
6580	"ENSG00000107443.15"	"CCNJ"	chr10	+	96057120	96057247	96057123	96057247	96056700	96057000
6581	"ENSG00000107443.15"	"CCNJ"	chr10	+	96057087	96057247	96057120	96057247	96056700	96057000
6582	"ENSG00000107443.15"	"CCNJ"	chr10	+	96057087	96057247	96057123	96057247	96056700	96057000
6583	"ENSG00000215068.7"	"AC025171.1"	chr5	+	43044392	43045268	43044698	43045268	43042132	43043567
6584	"ENSG00000108219.14"	"TSPAN14"	chr10	+	80507198	80507374	80507227	80507374	80504727	80504778
6585	"ENSG00000148219.16"	"ASTN2"	chr9	-	116975207	116975345	116975207	116975333	116976113	116976188
6586	"ENSG00000223382.4"	"RP5-1125N11.2"	chr1	+	30826554	30826652	30826604	30826652	30826130	30826194
6587	"ENSG00000223382.4"	"RP5-1125N11.2"	chr1	+	30826055	30826194	30826130	30826194	30824297	30824373
6588	"ENSG00000223382.4"	"RP5-1125N11.2"	chr1	+	30826130	30826194	30826133	30826194	30824297	30824373
6589	"ENSG00000223382.4"	"RP5-1125N11.2"	chr1	+	30826055	30826194	30826133	30826194	30824297	30824373
6590	"ENSG00000010278.12"	"CD9"	chr12	+	6235474	6235565	6235475	6235565	6235228	6235327
6591	"ENSG00000023191.16"	"RNH1"	chr11	-	502061	502249	502061	502181	504823	504996
6592	"ENSG00000023191.16"	"RNH1"	chr11	-	500483	500738	500483	500654	502061	502249
6593	"ENSG00000023191.16"	"RNH1"	chr11	-	499828	499999	499828	499923	500483	500654
6594	"ENSG00000167614.13"	"TTYH1"	chr19	+	54436087	54436171	54436090	54436171	54435827	54435873
6595	"ENSG00000167614.13"	"TTYH1"	chr19	+	54422189	54422410	54422198	54422410	54421276	54421388
6596	"ENSG00000204568.11"	"MRPS18B"	chr6	+	30619680	30619806	30619708	30619806	30619492	30619601
6597	"ENSG00000224743.6"	"TEX26-AS1"	chr13	-	30916045	30916409	30916045	30916357	30930800	30930874
6598	"ENSG00000250447.5"	"CTD-2081C10.1"	chr5	-	53783966	53784130	53783966	53784127	53785079	53785144
6599	"ENSG00000155256.17"	"ZFYVE27"	chr10	+	97751375	97751462	97751390	97751462	97750330	97750470
6600	"ENSG00000148584.14"	"A1CF"	chr10	-	50813856	50814062	50813856	50814038	50816005	50816279
6601	"ENSG00000205593.11"	"DENND6B"	chr22	-	50316565	50316712	50316565	50316626	50317292	50317373
6602	"ENSG00000137868.18"	"STRA6"	chr15	-	74197751	74197862	74197751	74197818	74202154	74202314
6603	"ENSG00000137868.18"	"STRA6"	chr15	-	74196007	74196147	74196007	74196120	74197337	74197423
6604	"ENSG00000137868.18"	"STRA6"	chr15	-	74196007	74196254	74196007	74196147	74197337	74197423
6605	"ENSG00000137868.18"	"STRA6"	chr15	-	74196007	74196254	74196007	74196120	74197337	74197423
6606	"ENSG00000137868.18"	"STRA6"	chr15	-	74182160	74182262	74182160	74182222	74182342	74182460
6607	"ENSG00000170579.15"	"DLGAP1"	chr18	-	3581874	3582248	3581874	3582164	3729134	3729375
6608	"ENSG00000170579.15"	"DLGAP1"	chr18	-	3581874	3582248	3581874	3582164	3656083	3656113
6609	"ENSG00000172889.15"	"EGFL7"	chr9	+	136664691	136664785	136664694	136664785	136663407	136663623
6610	"ENSG00000164168.7"	"TMEM184C"	chr4	+	147632902	147633002	147632954	147633002	147631392	147631505
6611	"ENSG00000161204.11"	"ABCF3"	chr3	+	184187363	184187443	184187396	184187443	184186795	184186875
6612	"ENSG00000142327.11"	"RNPEPL1"	chr2	+	240576534	240576765	240576567	240576765	240575501	240575610
6613	"ENSG00000120549.17"	"KIAA1217"	chr10	+	24531829	24531993	24531832	24531993	24527935	24528119
6614	"ENSG00000187922.13"	"LCN10"	chr9	-	136741880	136742020	136741880	136741958	136742786	136742959
6615	"ENSG00000139531.12"	"SUOX"	chr12	+	56002542	56002720	56002603	56002720	56002211	56002271
6616	"ENSG00000233725.7"	"LINC00284"	chr13	+	44027678	44027755	44027696	44027755	44026822	44026894
6617	"ENSG00000106013.14"	"ANKRD7"	chr7	+	118322854	118322996	118322858	118322996	118322670	118322711
6618	"ENSG00000106013.14"	"ANKRD7"	chr7	+	118239908	118239998	118239912	118239998	118236789	118236926
6619	"ENSG00000104980.7"	"TIMM44"	chr19	-	7934088	7934241	7934088	7934238	7935064	7935145
6620	"ENSG00000104980.7"	"TIMM44"	chr19	-	7935064	7935253	7935064	7935145	7938026	7938197
6621	"ENSG00000108849.7"	"PPY"	chr17	-	43941142	43941244	43941142	43941214	43941463	43941654
6622	"ENSG00000108849.7"	"PPY"	chr17	-	43941142	43941320	43941142	43941214	43941463	43941654
6623	"ENSG00000108849.7"	"PPY"	chr17	-	43941142	43941320	43941142	43941244	43941463	43941654
6624	"ENSG00000124275.14"	"MTRR"	chr5	+	7877943	7878322	7877948	7878322	7875257	7875375
6625	"ENSG00000125447.16"	"GGA3"	chr17	-	75243062	75243258	75243062	75243166	75243446	75243570
6626	"ENSG00000160789.19"	"LMNA"	chr1	+	156135860	156136121	156135900	156136121	156135186	156135312
6627	"ENSG00000137098.13"	"SPAG8"	chr9	-	35810246	35810309	35810246	35810291	35810438	35810553
6628	"ENSG00000109113.18"	"RAB34"	chr17	-	28717212	28717620	28717212	28717398	28718121	28718167
6629	"ENSG00000109113.18"	"RAB34"	chr17	-	28717212	28717647	28717212	28717620	28718121	28718167
6630	"ENSG00000109113.18"	"RAB34"	chr17	-	28717212	28717620	28717212	28717425	28718121	28718167
6631	"ENSG00000109113.18"	"RAB34"	chr17	-	28717212	28717647	28717212	28717398	28718121	28718167
6632	"ENSG00000109113.18"	"RAB34"	chr17	-	28717212	28717425	28717212	28717398	28718121	28718167
6633	"ENSG00000109113.18"	"RAB34"	chr17	-	28717212	28717647	28717212	28717425	28718121	28718167
6634	"ENSG00000109113.18"	"RAB34"	chr17	-	28715194	28715276	28715194	28715214	28715455	28715507
6635	"ENSG00000109113.18"	"RAB34"	chr17	-	28715992	28716061	28715992	28716058	28716902	28716994
6636	"ENSG00000167862.9"	"MRPL58"	chr17	+	75020466	75020657	75020487	75020657	75020312	75020395
6637	"ENSG00000149380.11"	"P4HA3"	chr11	-	74268144	74268241	74268144	74268234	74269651	74269720
6638	"ENSG00000226312.7"	"CFLAR-AS1"	chr2	-	201144135	201144302	201144135	201144295	201145573	201145690
6639	"ENSG00000148019.12"	"CEP78"	chr9	+	78251904	78252043	78251907	78252043	78248761	78248873
6640	"ENSG00000104299.14"	"INTS9"	chr8	-	28770981	28771165	28770981	28771080	28775758	28775926
6641	"ENSG00000048140.17"	"TSPAN17"	chr5	+	176652742	176652913	176652778	176652913	176651753	176651900
6642	"ENSG00000048140.17"	"TSPAN17"	chr5	+	176652742	176652913	176652811	176652913	176651753	176651900
6643	"ENSG00000048140.17"	"TSPAN17"	chr5	+	176652778	176652913	176652811	176652913	176651753	176651900
6644	"ENSG00000154040.20"	"CABYR"	chr18	+	24159471	24160069	24159945	24160069	24155700	24156042
6645	"ENSG00000154040.20"	"CABYR"	chr18	+	24159471	24160069	24159945	24160069	24155700	24156999
6646	"ENSG00000160216.18"	"AGPAT3"	chr21	+	43967868	43968115	43967945	43968115	43960631	43960779
6647	"ENSG00000111452.12"	"ADGRD1"	chr12	+	131137643	131138229	131138136	131138229	131136972	131137014
6648	"ENSG00000142512.14"	"SIGLEC10"	chr19	-	51416665	51416950	51416665	51416776	51417544	51417711
6649	"ENSG00000142512.14"	"SIGLEC10"	chr19	-	51416665	51416950	51416665	51416776	51417081	51417465
6650	"ENSG00000142512.14"	"SIGLEC10"	chr19	-	51416665	51416806	51416665	51416776	51417081	51417465
6651	"ENSG00000142512.14"	"SIGLEC10"	chr19	-	51416665	51416950	51416665	51416806	51417081	51417465
6652	"ENSG00000166250.11"	"CLMP"	chr11	-	123074701	123074850	123074701	123074843	123083084	123083207
6653	"ENSG00000166250.11"	"CLMP"	chr11	-	123074701	123074843	123074701	123074816	123083084	123083207
6654	"ENSG00000166250.11"	"CLMP"	chr11	-	123074701	123074850	123074701	123074816	123083084	123083207
6655	"ENSG00000196498.13"	"NCOR2"	chr12	-	124429612	124429706	124429612	124429703	124430614	124430787
6656	"ENSG00000196498.13"	"NCOR2"	chr12	-	124332318	124332467	124332318	124332464	124333129	124333279
6657	"ENSG00000196498.13"	"NCOR2"	chr12	-	124356641	124356806	124356641	124356782	124362125	124362297
6658	"ENSG00000158813.17"	"EDA"	chrX	+	70033397	70033522	70033406	70033522	70030468	70030520
6659	"ENSG00000114790.12"	"ARHGEF26"	chr3	+	154254719	154254824	154254784	154254824	154253115	154253183
6660	"ENSG00000137824.15"	"RMDN3"	chr15	-	40751425	40751670	40751425	40751569	40751985	40752178
6661	"ENSG00000111144.9"	"LTA4H"	chr12	-	96003837	96003981	96003837	96003920	96006313	96006409
6662	"ENSG00000111144.9"	"LTA4H"	chr12	-	96027443	96027564	96027443	96027503	96029054	96029185
6663	"ENSG00000228784.7"	"LINC00954"	chr2	+	19870401	19870546	19870424	19870546	19869495	19869613
6664	"ENSG00000075089.9"	"ACTR6"	chr12	+	100220007	100220146	100220067	100220146	100218414	100218586
6665	"ENSG00000081803.15"	"CADPS2"	chr7	-	122474380	122474529	122474380	122474517	122490080	122490281
6666	"ENSG00000124092.12"	"CTCFL"	chr20	-	57506741	57507843	57506741	57507792	57508605	57508788
6667	"ENSG00000124092.12"	"CTCFL"	chr20	-	57506741	57507876	57506741	57507843	57508605	57508788
6668	"ENSG00000124092.12"	"CTCFL"	chr20	-	57506741	57507876	57506741	57507792	57508605	57508788
6669	"ENSG00000145198.14"	"VWA5B2"	chr3	+	184238559	184238873	184238562	184238873	184238302	184238474
6670	"ENSG00000163218.14"	"PGLYRP4"	chr1	-	153345168	153345382	153345168	153345370	153346101	153346191
6671	"ENSG00000154832.14"	"CXXC1"	chr18	-	50283264	50283361	50283264	50283324	50283514	50283564
6672	"ENSG00000111664.10"	"GNB3"	chr12	+	6843776	6843978	6843899	6843978	6843631	6843698
6673	"ENSG00000168710.17"	"AHCYL1"	chr1	+	110012361	110012462	110012386	110012462	110011213	110011357
6674	"ENSG00000133027.17"	"PEMT"	chr17	-	17507168	17507202	17507168	17507199	17509433	17509545
6675	"ENSG00000175470.18"	"PPP2R2D"	chr10	+	131943967	131944145	131944094	131944145	131940581	131940694
6676	"ENSG00000087191.12"	"PSMC5"	chr17	+	63831019	63831226	63831035	63831226	63830808	63830935
6677	"ENSG00000087191.12"	"PSMC5"	chr17	+	63827673	63827923	63827850	63827923	63827459	63827514
6678	"ENSG00000198363.16"	"ASPH"	chr8	-	61638321	61638363	61638321	61638360	61642887	61642920
6679	"ENSG00000002016.17"	"RAD52"	chr12	-	916343	916535	916343	916483	916638	916820
6680	"ENSG00000002016.17"	"RAD52"	chr12	-	916343	916532	916343	916483	916638	916820
6681	"ENSG00000002016.17"	"RAD52"	chr12	-	916343	916535	916343	916532	916638	916820
6682	"ENSG00000177479.19"	"ARIH2"	chr3	+	48944981	48945181	48945135	48945181	48922747	48922811
6683	"ENSG00000082684.14"	"SEMA5B"	chr3	-	122912171	122912342	122912171	122912234	122912842	122913061
6684	"ENSG00000267710.6"	"AC006116.20"	chr19	+	56304773	56304830	56304792	56304830	56301967	56302095
6685	"ENSG00000197748.12"	"CFAP43"	chr10	-	104205962	104206033	104205962	104206030	104207664	104207824
6686	"ENSG00000166689.15"	"PLEKHA7"	chr11	-	16791010	16791202	16791010	16791199	16794487	16794714
6687	"ENSG00000100092.20"	"SH3BP1"	chr22	+	37650085	37650249	37650151	37650249	37648318	37648435
6688	"ENSG00000100092.20"	"SH3BP1"	chr22	+	37642894	37643006	37642898	37643006	37642538	37642615
6689	"ENSG00000148187.17"	"MRRF"	chr9	+	122270863	122271075	122270952	122271075	122265461	122265780
6690	"ENSG00000131778.17"	"CHD1L"	chr1	+	147254869	147254976	147254897	147254976	147252622	147252735
6691	"ENSG00000172828.12"	"CES3"	chr16	+	66972667	66972746	66972676	66972746	66972355	66972505
6692	"ENSG00000143416.20"	"SELENBP1"	chr1	-	151369441	151369554	151369441	151369506	151369712	151369769
6693	"ENSG00000143416.20"	"SELENBP1"	chr1	-	151369003	151369554	151369003	151369189	151369712	151369769
6694	"ENSG00000185485.14"	"SDHAP1"	chr3	-	195965428	195965577	195965428	195965542	195967513	195967644
6695	"ENSG00000185485.14"	"SDHAP1"	chr3	-	195982161	195982352	195982161	195982310	195984111	195984276
6696	"ENSG00000160963.13"	"COL26A1"	chr7	+	101447683	101447787	101447689	101447787	101419976	101420099
6697	"ENSG00000123562.16"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103685170	103685260
6698	"ENSG00000123562.16"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103684680	103684729
6699	"ENSG00000123562.16"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103684680	103684729
6700	"ENSG00000123562.16"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103684680	103684729
6701	"ENSG00000092094.10"	"OSGEP"	chr14	-	20449170	20449301	20449170	20449266	20451973	20452149
6702	"ENSG00000170584.10"	"NUDCD2"	chr5	-	163456928	163457080	163456928	163457005	163457561	163457610
6703	"ENSG00000164172.18"	"MOCS2"	chr5	-	53100410	53101509	53100410	53100534	53102096	53102224
6704	"ENSG00000164172.18"	"MOCS2"	chr5	-	53100410	53100534	53100410	53100487	53101358	53101509
6705	"ENSG00000126215.13"	"XRCC3"	chr14	-	103711032	103711245	103711032	103711180	103711465	103711661
6706	"ENSG00000126215.13"	"XRCC3"	chr14	-	103711465	103711661	103711465	103711567	103715423	103715484
6707	"ENSG00000102575.10"	"ACP5"	chr19	-	11577592	11578194	11577592	11577679	11578584	11578657
6708	"ENSG00000144591.18"	"GMPPA"	chr2	+	219505694	219505761	219505714	219505761	219505457	219505555
6709	"ENSG00000157551.17"	"KCNJ15"	chr21	+	38299243	38299406	38299252	38299406	38296925	38297023
6710	"ENSG00000157551.17"	"KCNJ15"	chr21	+	38257045	38257185	38257103	38257185	38256740	38256787
6711	"ENSG00000115317.11"	"HTRA2"	chr2	+	74531566	74531702	74531596	74531702	74531338	74531371
6712	"ENSG00000171307.18"	"ZDHHC16"	chr10	+	97452806	97452923	97452894	97452923	97452414	97452503
6713	"ENSG00000171307.18"	"ZDHHC16"	chr10	+	97455659	97455783	97455713	97455783	97454713	97454799
6714	"ENSG00000171307.18"	"ZDHHC16"	chr10	+	97455638	97455783	97455659	97455783	97454713	97454799
6715	"ENSG00000171307.18"	"ZDHHC16"	chr10	+	97455638	97455783	97455713	97455783	97454713	97454799
6716	"ENSG00000184445.11"	"KNTC1"	chr12	+	122529990	122530192	122530021	122530192	122527247	122527351
6717	"ENSG00000184445.11"	"KNTC1"	chr12	+	122613625	122613761	122613703	122613761	122613111	122613230
6718	"ENSG00000066427.21"	"ATXN3"	chr14	-	92096092	92096137	92096092	92096134	92106528	92106574
6719	"ENSG00000066427.21"	"ATXN3"	chr14	-	92096092	92096137	92096092	92096134	92096673	92096838
6720	"ENSG00000066427.21"	"ATXN3"	chr14	-	92083125	92083258	92083125	92083235	92093251	92093318
6721	"ENSG00000066427.21"	"ATXN3"	chr14	-	92080964	92081061	92080964	92081057	92082299	92082466
6722	"ENSG00000066427.21"	"ATXN3"	chr14	-	92083125	92083258	92083125	92083235	92083416	92083503
6723	"ENSG00000066427.21"	"ATXN3"	chr14	-	92083125	92083258	92083125	92083235	92088729	92088817
6724	"ENSG00000066427.21"	"ATXN3"	chr14	-	92070937	92071063	92070937	92071053	92079414	92079468
6725	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093745	92093850	92093745	92093831	92096092	92096137
6726	"ENSG00000172943.19"	"PHF8"	chrX	-	54042630	54042820	54042630	54042809	54044874	54044949
6727	"ENSG00000100023.18"	"PPIL2"	chr22	+	21695393	21695496	21695397	21695496	21694936	21695070
6728	"ENSG00000189164.14"	"ZNF527"	chr19	+	37380047	37380372	37380276	37380372	37379119	37379246
6729	"ENSG00000168066.20"	"SF1"	chr11	-	64767191	64767275	64767191	64767246	64767570	64767844
6730	"ENSG00000168066.20"	"SF1"	chr11	-	64767191	64767275	64767191	64767251	64767570	64767844
6731	"ENSG00000168066.20"	"SF1"	chr11	-	64767191	64767251	64767191	64767246	64767570	64767844
6732	"ENSG00000168066.20"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64766899	64767079
6733	"ENSG00000196155.12"	"PLEKHG4"	chr16	+	67288475	67288604	67288488	67288604	67288166	67288400
6734	"ENSG00000160224.16"	"AIRE"	chr21	+	44291094	44291210	44291097	44291210	44289987	44290068
6735	"ENSG00000160224.16"	"AIRE"	chr21	+	44294371	44294503	44294400	44294503	44293788	44293910
6736	"ENSG00000130299.16"	"GTPBP3"	chr19	+	17338953	17339266	17339122	17339266	17338538	17338741
6737	"ENSG00000130299.16"	"GTPBP3"	chr19	+	17341043	17341322	17341106	17341322	17339433	17339599
6738	"ENSG00000130299.16"	"GTPBP3"	chr19	+	17337898	17338255	17338007	17338255	17337558	17337664
6739	"ENSG00000114120.11"	"SLC25A36"	chr3	+	140966933	140967036	140966999	140967036	140963126	140963227
6740	"ENSG00000161791.13"	"FMNL3"	chr12	-	49647702	49647804	49647702	49647801	49648192	49648353
6741	"ENSG00000187172.15"	"BAGE2"	chr21	+	10473009	10473729	10473027	10473729	10464861	10464976
6742	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48165130	48165257	48165130	48165253	48185933	48185995
6743	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48165130	48165257	48165130	48165253	48185323	48185455
6744	"ENSG00000169592.14"	"INO80E"	chr16	+	30001211	30001530	30001464	30001530	30000928	30001040
6745	"ENSG00000169592.14"	"INO80E"	chr16	+	30001211	30001530	30001413	30001530	30000928	30001040
6746	"ENSG00000169592.14"	"INO80E"	chr16	+	30001413	30001530	30001464	30001530	30000928	30001040
6747	"ENSG00000132535.18"	"DLG4"	chr17	-	7204007	7204067	7204007	7204058	7204198	7204252
6748	"ENSG00000187098.14"	"MITF"	chr3	+	69951811	69951886	69951829	69951886	69949050	69949168
6749	"ENSG00000138115.13"	"CYP2C8"	chr10	-	95067207	95067691	95067207	95067357	95069196	95069497
6750	"ENSG00000130305.16"	"NSUN5"	chr7	-	73304229	73304408	73304229	73304404	73304746	73304862
6751	"ENSG00000130305.16"	"NSUN5"	chr7	-	73307582	73307757	73307582	73307643	73308430	73308553
6752	"ENSG00000196365.11"	"LONP1"	chr19	-	5711770	5712070	5711770	5712002	5713133	5713253
6753	"ENSG00000120708.16"	"TGFBI"	chr5	+	136052906	136053119	136053017	136053119	136049438	136049580
6754	"ENSG00000120708.16"	"TGFBI"	chr5	+	136054674	136054861	136054715	136054861	136053942	136054080
6755	"ENSG00000105983.19"	"LMBR1"	chr7	-	156834477	156834595	156834477	156834575	156836812	156836885
6756	"ENSG00000103196.11"	"CRISPLD2"	chr16	+	84866896	84867040	84866899	84867040	84854728	84854829
6757	"ENSG00000163346.16"	"PBXIP1"	chr1	-	154951470	154951921	154951470	154951535	154953670	154953757
6758	"ENSG00000163346.16"	"PBXIP1"	chr1	-	154948132	154948401	154948132	154948366	154951231	154951397
6759	"ENSG00000138750.14"	"NUP54"	chr4	-	76117663	76117774	76117663	76117742	76118074	76118194
6760	"ENSG00000134574.11"	"DDB2"	chr11	+	47234756	47235412	47235269	47235412	47234572	47234672
6761	"ENSG00000168502.17"	"MTCL1"	chr18	+	8818962	8819259	8819046	8819259	8812978	8813233
6762	"ENSG00000147471.11"	"PROSC"	chr8	+	37775308	37775481	37775338	37775481	37772754	37772889
6763	"ENSG00000130479.10"	"MAP1S"	chr19	+	17720935	17721037	17720985	17721037	17719479	17719620
6764	"ENSG00000130479.10"	"MAP1S"	chr19	+	17725029	17725189	17725048	17725189	17724125	17724208
6765	"ENSG00000137809.16"	"ITGA11"	chr15	-	68335696	68335845	68335696	68335814	68339499	68339644
6766	"ENSG00000136487.17"	"GH2"	chr17	-	63881028	63881148	63881028	63881103	63881358	63881519
6767	"ENSG00000123836.14"	"PFKFB2"	chr1	+	207062546	207062716	207062619	207062716	207061952	207062078
6768	"ENSG00000144535.19"	"DIS3L2"	chr2	+	232329812	232329996	232329882	232329996	232300039	232300119
6769	"ENSG00000144535.19"	"DIS3L2"	chr2	+	232329882	232329996	232329885	232329996	232300039	232300119
6770	"ENSG00000144535.19"	"DIS3L2"	chr2	+	232329812	232329996	232329885	232329996	232300039	232300119
6771	"ENSG00000054690.13"	"PLEKHH1"	chr14	+	67585950	67586097	67585981	67586097	67585567	67585654
6772	"ENSG00000234906.8"	"APOC2"	chr19	+	44948700	44948860	44948762	44948860	44948465	44948533
6773	"ENSG00000229474.6"	"PATL2"	chr15	-	44672014	44672239	44672014	44672156	44672387	44672456
6774	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173530799	173531078	173530966	173531078	173530459	173530539
6775	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538062	173541931	173541474	173541931	173536847	173536970
6776	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173539145	173541931	173541474	173541931	173536847	173536970
6777	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538933	173541931	173541474	173541931	173536847	173536970
6778	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173539197	173541931	173541474	173541931	173536847	173536970
6779	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173539068	173541931	173541474	173541931	173536847	173536970
6780	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538062	173541931	173539145	173541931	173536847	173536970
6781	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538062	173541931	173538933	173541931	173536847	173536970
6782	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538062	173541931	173539197	173541931	173536847	173536970
6783	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538062	173541931	173539068	173541931	173536847	173536970
6784	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538933	173541931	173539145	173541931	173536847	173536970
6785	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173539145	173541931	173539197	173541931	173536847	173536970
6786	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173539068	173541931	173539145	173541931	173536847	173536970
6787	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173541474	173541830	173541677	173541830	173536847	173536970
6788	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538933	173541931	173539197	173541931	173536847	173536970
6789	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173538933	173541931	173539068	173541931	173536847	173536970
6790	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173539068	173541931	173539197	173541931	173536847	173536970
6791	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173536847	173536970	173536850	173536970	173530966	173531078
6792	"ENSG00000116299.16"	"KIAA1324"	chr1	+	109202912	109203231	109202943	109203231	109200734	109200900
6793	"ENSG00000117411.16"	"B4GALT2"	chr1	+	43981688	43981924	43981732	43981924	43981108	43981473
6794	"ENSG00000197603.13"	"C5orf42"	chr5	-	37157669	37157868	37157669	37157814	37158223	37158345
6795	"ENSG00000197603.13"	"C5orf42"	chr5	-	37125243	37125440	37125243	37125409	37138719	37138848
6796	"ENSG00000197603.13"	"C5orf42"	chr5	-	37206196	37206425	37206196	37206296	37213558	37213622
6797	"ENSG00000197603.13"	"C5orf42"	chr5	-	37179360	37179443	37179360	37179440	37180016	37180183
6798	"ENSG00000197603.13"	"C5orf42"	chr5	-	37157312	37157462	37157312	37157420	37157669	37157868
6799	"ENSG00000198265.11"	"HELZ"	chr17	-	67160260	67160365	67160260	67160362	67160896	67161076
6800	"ENSG00000178904.18"	"DPY19L3"	chr19	+	32467473	32468813	32468730	32468813	32464727	32464784
6801	"ENSG00000237412.6"	"PRSS56"	chr2	+	232523768	232523945	232523771	232523945	232523415	232523578
6802	"ENSG00000135404.11"	"CD63"	chr12	-	55726889	55726964	55726889	55726963	55727150	55727339
6803	"ENSG00000167261.13"	"DPEP2"	chr16	-	67990820	67990997	67990820	67990939	67991114	67991184
6804	"ENSG00000167261.13"	"DPEP2"	chr16	-	67987851	67988057	67987851	67987987	67989322	67989398
6805	"ENSG00000149292.16"	"TTC12"	chr11	+	113334947	113335037	113334965	113335037	113329919	113329979
6806	"ENSG00000108465.14"	"CDK5RAP3"	chr17	+	47978828	47978917	47978834	47978917	47977831	47977910
6807	"ENSG00000108465.14"	"CDK5RAP3"	chr17	+	47975158	47975337	47975171	47975337	47974399	47974448
6808	"ENSG00000138867.16"	"GUCD1"	chr22	-	24540437	24543100	24540437	24543097	24543841	24544083
6809	"ENSG00000127586.16"	"CHTF18"	chr16	+	792965	793064	792980	793064	792717	792811
6810	"ENSG00000127586.16"	"CHTF18"	chr16	+	790330	790399	790346	790399	790176	790269
6811	"ENSG00000127586.16"	"CHTF18"	chr16	+	790524	790666	790530	790666	790346	790399
6812	"ENSG00000127586.16"	"CHTF18"	chr16	+	794039	794201	794053	794201	793143	793274
6813	"ENSG00000127586.16"	"CHTF18"	chr16	+	788927	789125	788930	789125	788624	788775
6814	"ENSG00000127586.16"	"CHTF18"	chr16	+	790006	790269	790176	790269	789546	789715
6815	"ENSG00000154889.16"	"MPPE1"	chr18	-	11885675	11885912	11885675	11885816	11886498	11886621
6816	"ENSG00000154889.16"	"MPPE1"	chr18	-	11896983	11897356	11896983	11897131	11906202	11906309
6817	"ENSG00000154889.16"	"MPPE1"	chr18	-	11893467	11893576	11893467	11893566	11895184	11895277
6818	"ENSG00000154889.16"	"MPPE1"	chr18	-	11886498	11886778	11886498	11886621	11886916	11887025
6819	"ENSG00000154889.16"	"MPPE1"	chr18	-	11886712	11886781	11886712	11886778	11886916	11887025
6820	"ENSG00000151640.12"	"DPYSL4"	chr10	+	132192282	132192520	132192368	132192520	132190746	132190835
6821	"ENSG00000163605.14"	"PPP4R2"	chr3	+	73064002	73064146	73064064	73064146	73063672	73063747
6822	"ENSG00000204296.11"	"C6orf10"	chr6	-	32335911	32335934	32335911	32335932	32336614	32336635
6823	"ENSG00000204296.11"	"C6orf10"	chr6	-	32349739	32349829	32349739	32349760	32355123	32355144
6824	"ENSG00000197696.9"	"NMB"	chr15	-	84655128	84655409	84655128	84655404	84657175	84657348
6825	"ENSG00000132471.11"	"WBP2"	chr17	-	75847486	75847609	75847486	75847597	75847795	75847930
6826	"ENSG00000229775.6"	"RP11-298H24.1"	chr10	+	106186954	106187032	106186957	106187032	106184546	106184594
6827	"ENSG00000059804.15"	"SLC2A3"	chr12	-	7932986	7933179	7932986	7933147	7933809	7933902
6828	"ENSG00000187048.12"	"CYP4A11"	chr1	-	46934999	46935154	46934999	46935058	46935522	46935647
6829	"ENSG00000187048.12"	"CYP4A11"	chr1	-	46933945	46934131	46933945	46934079	46934452	46934559
6830	"ENSG00000175054.14"	"ATR"	chr3	-	142562231	142563109	142562231	142562348	142566120	142566261
6831	"ENSG00000152223.12"	"EPG5"	chr18	-	45882273	45882487	45882273	45882431	45884616	45884811
6832	"ENSG00000104774.12"	"MAN2B1"	chr19	-	12652362	12652460	12652362	12652429	12655693	12655879
6833	"ENSG00000104774.12"	"MAN2B1"	chr19	-	12655693	12655879	12655693	12655862	12656570	12656687
