ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
37585	"ENSG00000112561.17"	"TFEB"	chr6	-	41690662	41690917	41689730	41689811	41691000	41691235
37586	"ENSG00000112561.17"	"TFEB"	chr6	-	41732648	41732767	41691000	41691235	41734899	41735060
37587	"ENSG00000183826.16"	"BTBD9"	chr6	-	38402816	38402903	38344983	38345093	38577599	38577719
37588	"ENSG00000183826.16"	"BTBD9"	chr6	-	38504493	38504562	38344983	38345093	38577599	38577719
37589	"ENSG00000183826.16"	"BTBD9"	chr6	-	38612833	38613033	38597909	38598121	38639799	38639868
37590	"ENSG00000089685.14"	"BIRC5"	chr17	+	78215965	78216066	78214679	78214789	78216663	78216781
37591	"ENSG00000089685.14"	"BIRC5"	chr17	+	78215965	78216034	78214679	78214789	78216663	78216781
37592	"ENSG00000089685.14"	"BIRC5"	chr17	+	78215965	78216781	78214679	78214789	78222827	78222979
37593	"ENSG00000089685.14"	"BIRC5"	chr17	+	78222827	78222992	78214679	78214789	78223464	78223554
37594	"ENSG00000089685.14"	"BIRC5"	chr17	+	78222827	78222992	78216663	78216781	78223464	78223554
37595	"ENSG00000089685.14"	"BIRC5"	chr17	+	78216663	78216781	78214679	78214789	78223464	78225636
37596	"ENSG00000089685.14"	"BIRC5"	chr17	+	78216663	78216781	78214679	78214789	78222827	78222979
37597	"ENSG00000168781.21"	"PPIP5K1"	chr15	-	43584798	43584892	43584357	43584532	43590171	43590175
37598	"ENSG00000168781.21"	"PPIP5K1"	chr15	-	43564866	43564992	43558794	43558932	43568462	43568553
37599	"ENSG00000168781.21"	"PPIP5K1"	chr15	-	43536134	43536254	43533461	43535476	43539469	43539583
37600	"ENSG00000168781.21"	"PPIP5K1"	chr15	-	43564102	43564165	43558794	43558932	43564866	43564992
37601	"ENSG00000168781.21"	"PPIP5K1"	chr15	-	43560412	43560595	43558829	43558932	43564866	43564992
37602	"ENSG00000047315.14"	"POLR2B"	chr4	+	56985279	56985457	56978868	56979004	56986353	56986426
37603	"ENSG00000047315.14"	"POLR2B"	chr4	+	56990747	56990898	56986353	56986426	56994403	56994516
37604	"ENSG00000047315.14"	"POLR2B"	chr4	+	56985259	56985457	56978895	56979004	56986353	56986426
37605	"ENSG00000281202.2"	"LINC01097"	chr4	-	13528921	13529102	13528150	13528246	13531147	13531417
37606	"ENSG00000180891.12"	"CUEDC1"	chr17	-	57885228	57885879	57879610	57879738	57955224	57955323
37607	"ENSG00000215440.11"	"NPEPL1"	chr20	+	58705497	58705569	58701015	58701158	58707122	58707200
37608	"ENSG00000167088.10"	"SNRPD1"	chr18	+	21622724	21622801	21612313	21612443	21623747	21623939
37609	"ENSG00000153086.13"	"ACMSD"	chr2	+	134844364	134844471	134838617	134838739	134845232	134845277
37610	"ENSG00000153086.13"	"ACMSD"	chr2	+	134861968	134862018	134859260	134859357	134863394	134863631
37611	"ENSG00000169660.15"	"HEXDC"	chr17	+	82428029	82428127	82419748	82419883	82428557	82428645
37612	"ENSG00000169660.15"	"HEXDC"	chr17	+	82428029	82428127	82424426	82424503	82428557	82428645
37613	"ENSG00000169660.15"	"HEXDC"	chr17	+	82424393	82424503	82419788	82419883	82428557	82428645
37614	"ENSG00000169660.15"	"HEXDC"	chr17	+	82424418	82424503	82419748	82419883	82428557	82428645
37615	"ENSG00000169660.15"	"HEXDC"	chr17	+	82440472	82440613	82439999	82440334	82440996	82441075
37616	"ENSG00000169660.15"	"HEXDC"	chr17	+	82440472	82440613	82439630	82439713	82440996	82441075
37617	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99377337	99377439	99374729	99374781	99385701	99385778
37618	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99384050	99384171	99377357	99377455	99385701	99385778
37619	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99388654	99388843	99388038	99388261	99389904	99390012
37620	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99376432	99376574	99374729	99374781	99377337	99377439
37621	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99377337	99377455	99374729	99374781	99385701	99385778
37622	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99377357	99377439	99374729	99374781	99385701	99385778
37623	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99376443	99376574	99374728	99374781	99377337	99377455
37624	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99386492	99386590	99385699	99385778	99386684	99386789
37625	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99377333	99377439	99374706	99374781	99385701	99385778
37626	"ENSG00000130429.12"	"ARPC1B"	chr7	+	99377357	99377455	99374729	99374781	99385701	99385778
37627	"ENSG00000163349.21"	"HIPK1"	chr1	+	113963386	113963521	113962316	113962438	113966129	113966272
37628	"ENSG00000109107.13"	"ALDOC"	chr17	-	28575964	28576017	28575420	28575544	28576800	28576895
37629	"ENSG00000109107.13"	"ALDOC"	chr17	-	28574493	28574577	28574066	28574241	28574695	28574856
37630	"ENSG00000109107.13"	"ALDOC"	chr17	-	28575964	28576020	28575420	28575544	28576800	28576948
37631	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63283850	63283880	63282818	63282851	63284865	63284922
37632	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63273999	63274210	63272794	63272920	63275576	63275640
37633	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63279219	63279306	63278898	63278995	63281290	63281347
37634	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63276090	63276200	63275576	63275640	63276479	63276651
37635	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63277204	63277305	63276479	63276651	63278116	63278203
37636	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63285979	63286218	63285653	63285713	63286365	63286442
37637	"ENSG00000123908.11"	"AGO2"	chr8	-	140585118	140585311	140572901	140572932	140635484	140635546
37638	"ENSG00000123908.11"	"AGO2"	chr8	-	140535467	140535569	140532415	140532615	140539319	140539454
37639	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55023297	55023337	55022627	55022712	55023928	55024076
37640	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55023137	55023337	55022627	55022712	55023928	55024299
37641	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55025675	55025764	55023137	55023337	55026830	55026909
37642	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55024946	55025111	55023928	55024076	55025675	55025764
37643	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55024946	55025041	55023928	55024076	55025675	55025764
37644	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55023928	55024076	55023137	55023337	55025675	55025764
37645	"ENSG00000240535.8"	"CTD-2313F11.1"	chr5	-	55028217	55028306	55026830	55026996	55032471	55032566
37646	"ENSG00000164109.13"	"MAD2L1"	chr4	-	120065671	120065818	120060873	120060977	120066661	120066833
37647	"ENSG00000164109.13"	"MAD2L1"	chr4	-	120061974	120062095	120060873	120060977	120065671	120065818
37648	"ENSG00000196199.13"	"MPHOSPH8"	chr13	+	19670839	19670964	19670235	19670363	19671205	19671289
37649	"ENSG00000239265.5"	"CLRN1-AS1"	chr3	+	151075110	151075252	151066309	151066429	151078888	151079830
37650	"ENSG00000166912.16"	"MTMR10"	chr15	-	30965874	30966040	30960880	30961073	30967919	30968010
37651	"ENSG00000166912.16"	"MTMR10"	chr15	-	30967919	30968010	30960880	30961073	30974313	30974456
37652	"ENSG00000166912.16"	"MTMR10"	chr15	-	30976818	30976955	30974930	30975003	30990776	30990837
37653	"ENSG00000143061.17"	"IGSF3"	chr1	-	116606491	116606551	116603623	116604025	116607941	116608331
37654	"ENSG00000077044.10"	"DGKD"	chr2	+	233454356	233454464	233451963	233452060	233454762	233454873
37655	"ENSG00000241484.9"	"ARHGAP8"	chr22	+	44777161	44777229	44752585	44752627	44786456	44786606
37656	"ENSG00000241484.9"	"ARHGAP8"	chr22	+	44802076	44802164	44786456	44786606	44808306	44808438
37657	"ENSG00000241484.9"	"ARHGAP8"	chr22	+	44786041	44786101	44777161	44777229	44786456	44786606
37658	"ENSG00000241484.9"	"ARHGAP8"	chr22	+	44809005	44809098	44808306	44808438	44814671	44814758
37659	"ENSG00000241484.9"	"ARHGAP8"	chr22	+	44859730	44859834	44848931	44849060	44862274	44862784
37660	"ENSG00000241484.9"	"ARHGAP8"	chr22	+	44808671	44808732	44808306	44808438	44814671	44814758
37661	"ENSG00000168843.13"	"FSTL5"	chr4	-	161510397	161510424	161500015	161500134	161538165	161538300
37662	"ENSG00000168843.13"	"FSTL5"	chr4	-	161552487	161552577	161542602	161542693	161587454	161587575
37663	"ENSG00000183671.12"	"GPR1"	chr2	-	206217362	206217613	206213306	206213425	206217808	206218047
37664	"ENSG00000183671.12"	"GPR1"	chr2	-	206217362	206217613	206213306	206213421	206217808	206218047
37665	"ENSG00000183671.12"	"GPR1"	chr2	-	206203893	206203948	206176565	206177275	206213306	206213371
37666	"ENSG00000146282.17"	"RARS2"	chr6	-	87515832	87515946	87514956	87515020	87516805	87516880
37667	"ENSG00000146282.17"	"RARS2"	chr6	-	87564543	87564662	87564129	87564232	87569516	87569590
37668	"ENSG00000149483.11"	"TMEM138"	chr11	+	61364432	61364518	61364251	61364315	61366044	61366557
37669	"ENSG00000267057.5"	"RP11-456O19.2"	chr18	+	56050079	56050177	56042252	56042344	56096074	56096314
37670	"ENSG00000267057.5"	"RP11-456O19.2"	chr18	+	56091947	56092057	56088409	56088583	56096074	56096314
37671	"ENSG00000164330.16"	"EBF1"	chr5	-	158712153	158712333	158707978	158708173	158712969	158713147
37672	"ENSG00000164330.16"	"EBF1"	chr5	-	159073395	159073464	158840028	158840110	159084665	159084739
37673	"ENSG00000164330.16"	"EBF1"	chr5	-	158707567	158707636	158698640	158699142	158707978	158708009
37674	"ENSG00000100938.17"	"GMPR2"	chr14	+	24234106	24234241	24233478	24233598	24235736	24235820
37675	"ENSG00000100938.17"	"GMPR2"	chr14	+	24235736	24235820	24233478	24233598	24235966	24236065
37676	"ENSG00000100938.17"	"GMPR2"	chr14	+	24233218	24233340	24232421	24232847	24233478	24233598
37677	"ENSG00000100938.17"	"GMPR2"	chr14	+	24234112	24234241	24233478	24233598	24235736	24235820
37678	"ENSG00000100938.17"	"GMPR2"	chr14	+	24238245	24238405	24237519	24237562	24238588	24239239
37679	"ENSG00000164270.17"	"HTR4"	chr5	-	148465849	148465925	148451184	148451272	148509455	148510024
37680	"ENSG00000164270.17"	"HTR4"	chr5	-	148484259	148484379	148481546	148483293	148509455	148510024
37681	"ENSG00000164270.17"	"HTR4"	chr5	-	148461872	148461943	148451169	148451272	148465849	148465925
37682	"ENSG00000164270.17"	"HTR4"	chr5	-	148490599	148490846	148482855	148483293	148509455	148510024
37683	"ENSG00000133627.17"	"ACTR3B"	chr7	+	152811696	152811733	152801620	152801731	152814549	152814645
37684	"ENSG00000133627.17"	"ACTR3B"	chr7	+	152783186	152783242	152759748	152759926	152800530	152800655
37685	"ENSG00000234420.7"	"ZNF37BP"	chr10	-	42525539	42525660	42523611	42523738	42550556	42552808
37686	"ENSG00000220785.7"	"MTMR9LP"	chr1	-	32234402	32234623	32232041	32232184	32234703	32234814
37687	"ENSG00000220785.7"	"MTMR9LP"	chr1	-	32234703	32234814	32232041	32232184	32234951	32235113
37688	"ENSG00000220785.7"	"MTMR9LP"	chr1	-	32234035	32234301	32232041	32232184	32234402	32234623
37689	"ENSG00000220785.7"	"MTMR9LP"	chr1	-	32239294	32239425	32234951	32235113	32239868	32240790
37690	"ENSG00000152127.8"	"MGAT5"	chr2	+	134253094	134253218	134119982	134120291	134254261	134254644
37691	"ENSG00000123411.14"	"IKZF4"	chr12	+	56011416	56011494	56007658	56007734	56018125	56018177
37692	"ENSG00000123411.14"	"IKZF4"	chr12	+	56023670	56023764	56021430	56021580	56025053	56025158
37693	"ENSG00000083444.16"	"PLOD1"	chr1	+	11944521	11944662	11934693	11934855	11947975	11948067
37694	"ENSG00000213988.9"	"ZNF90"	chr19	+	20104238	20104365	20078020	20078135	20105220	20105316
37695	"ENSG00000213988.9"	"ZNF90"	chr19	+	20106947	20107085	20105220	20105316	20117780	20118044
37696	"ENSG00000213988.9"	"ZNF90"	chr19	+	20121221	20121346	20105220	20105316	20125005	20126166
37697	"ENSG00000121236.20"	"TRIM6"	chr11	+	5605336	5605567	5596805	5596914	5608371	5608394
37698	"ENSG00000121236.20"	"TRIM6"	chr11	+	5603607	5603735	5596112	5596181	5604533	5604797
37699	"ENSG00000121236.20"	"TRIM6"	chr11	+	5603607	5603735	5596745	5596914	5604533	5604797
37700	"ENSG00000121236.20"	"TRIM6"	chr11	+	5603245	5603735	5596655	5596914	5604533	5604629
37701	"ENSG00000121236.20"	"TRIM6"	chr11	+	5603245	5603735	5596108	5596181	5604533	5604629
37702	"ENSG00000121236.20"	"TRIM6"	chr11	+	5604533	5604629	5596805	5596914	5605336	5605567
37703	"ENSG00000127249.14"	"ATP13A4"	chr3	-	193404023	193404166	193402499	193402864	193407312	193407393
37704	"ENSG00000127249.14"	"ATP13A4"	chr3	-	193438474	193438584	193435647	193435744	193439022	193439065
37705	"ENSG00000120594.16"	"PLXDC2"	chr10	+	20046868	20047015	20001774	20001986	20068169	20068239
37706	"ENSG00000107282.7"	"APBA1"	chr9	-	69458155	69458188	69457052	69457139	69467822	69467968
37707	"ENSG00000224165.5"	"DNAJC27-AS1"	chr2	+	25004066	25004110	25001414	25001545	25035272	25035327
37708	"ENSG00000231064.6"	"MIR92B"	chr1	+	155203122	155203271	155200699	155200826	155205034	155205495
37709	"ENSG00000034239.10"	"EFCAB1"	chr8	-	48731347	48731503	48730539	48730644	48735093	48735232
37710	"ENSG00000034239.10"	"EFCAB1"	chr8	-	48734534	48734684	48730539	48730644	48735093	48735234
37711	"ENSG00000129315.9"	"CCNT1"	chr12	-	48695998	48696162	48695758	48695829	48698137	48698183
37712	"ENSG00000125772.12"	"GPCPD1"	chr20	-	5586193	5586269	5584280	5584322	5593326	5593411
37713	"ENSG00000125772.12"	"GPCPD1"	chr20	-	5567796	5567842	5567482	5567560	5570146	5570239
37714	"ENSG00000004809.13"	"SLC22A16"	chr6	-	110456537	110456803	110446872	110446990	110456899	110457017
37715	"ENSG00000114812.12"	"VIPR1"	chr3	+	42530778	42530932	42527990	42528123	42531470	42531531
37716	"ENSG00000114812.12"	"VIPR1"	chr3	+	42527392	42527496	42525886	42525993	42530778	42530932
37717	"ENSG00000114812.12"	"VIPR1"	chr3	+	42513748	42513854	42502622	42502813	42519222	42519330
37718	"ENSG00000114812.12"	"VIPR1"	chr3	+	42492327	42492530	42489482	42489678	42500043	42500146
37719	"ENSG00000114812.12"	"VIPR1"	chr3	+	42512750	42512949	42489298	42489678	42513748	42513854
37720	"ENSG00000114812.12"	"VIPR1"	chr3	+	42527990	42528123	42527392	42527496	42530778	42530932
37721	"ENSG00000175538.10"	"KCNE3"	chr11	-	74462747	74462855	74461954	74462103	74464261	74464325
37722	"ENSG00000175538.10"	"KCNE3"	chr11	-	74462747	74462855	74461954	74462103	74467397	74467549
37723	"ENSG00000175538.10"	"KCNE3"	chr11	-	74464261	74464325	74462747	74462855	74467397	74467549
37724	"ENSG00000175538.10"	"KCNE3"	chr11	-	74464261	74464325	74461954	74462103	74467397	74467549
37725	"ENSG00000174851.14"	"YIF1A"	chr11	-	66285700	66285758	66285380	66285536	66287597	66287676
37726	"ENSG00000174851.14"	"YIF1A"	chr11	-	66286940	66287014	66285700	66285758	66287597	66287676
37727	"ENSG00000174851.14"	"YIF1A"	chr11	-	66285380	66285536	66284872	66284966	66285700	66285758
37728	"ENSG00000174851.14"	"YIF1A"	chr11	-	66287811	66287916	66287597	66287676	66288080	66288292
37729	"ENSG00000174851.14"	"YIF1A"	chr11	-	66287811	66287916	66287597	66287676	66288954	66289128
37730	"ENSG00000174851.14"	"YIF1A"	chr11	-	66288080	66288292	66287811	66287916	66288954	66289145
37731	"ENSG00000174851.14"	"YIF1A"	chr11	-	66288080	66288292	66287211	66287676	66288954	66289145
37732	"ENSG00000164136.16"	"IL15"	chr4	+	141721058	141721177	141720468	141720566	141721923	141722008
37733	"ENSG00000164136.16"	"IL15"	chr4	+	141656185	141656307	141636601	141637224	141688821	141689035
37734	"ENSG00000164136.16"	"IL15"	chr4	+	141688821	141689035	141656185	141656307	141719365	141719476
37735	"ENSG00000100100.12"	"PIK3IP1"	chr22	-	31289314	31289393	31281678	31283288	31289498	31289699
37736	"ENSG00000183597.15"	"TANGO2"	chr22	+	20061529	20061681	20053436	20053551	20063337	20063383
37737	"ENSG00000183597.15"	"TANGO2"	chr22	+	20053436	20053551	20052464	20052584	20055942	20056013
37738	"ENSG00000183597.15"	"TANGO2"	chr22	+	20053436	20053551	20052464	20052584	20061529	20061681
37739	"ENSG00000183597.15"	"TANGO2"	chr22	+	20053436	20053551	20052464	20052584	20063337	20063442
37740	"ENSG00000183597.15"	"TANGO2"	chr22	+	20019180	20019299	20017030	20017192	20036759	20036854
37741	"ENSG00000183597.15"	"TANGO2"	chr22	+	20047969	20048328	20043354	20043443	20052464	20052584
37742	"ENSG00000183597.15"	"TANGO2"	chr22	+	20055942	20056013	20053436	20053551	20061529	20061576
37743	"ENSG00000183597.15"	"TANGO2"	chr22	+	20055942	20056013	20053436	20053551	20063337	20063442
37744	"ENSG00000183597.15"	"TANGO2"	chr22	+	20055942	20056013	20052464	20052584	20061529	20061576
37745	"ENSG00000183597.15"	"TANGO2"	chr22	+	20055942	20056013	20052464	20052584	20063337	20063442
37746	"ENSG00000183597.15"	"TANGO2"	chr22	+	20061529	20061706	20055942	20056013	20063337	20063442
37747	"ENSG00000183597.15"	"TANGO2"	chr22	+	20053359	20053551	20052464	20052584	20055942	20056013
37748	"ENSG00000183597.15"	"TANGO2"	chr22	+	20063337	20063442	20055942	20056013	20064541	20065358
37749	"ENSG00000183597.15"	"TANGO2"	chr22	+	20061529	20061683	20052464	20052584	20063337	20063442
37750	"ENSG00000183597.15"	"TANGO2"	chr22	+	20061529	20061683	20055942	20056013	20063337	20063442
37751	"ENSG00000188766.12"	"SPRED3"	chr19	+	38394360	38394476	38392211	38392288	38394642	38394670
37752	"ENSG00000143156.13"	"NME7"	chr1	-	169190642	169190705	169169446	169169554	169230717	169230819
37753	"ENSG00000143156.13"	"NME7"	chr1	-	169287302	169287408	169237622	169237687	169298555	169298763
37754	"ENSG00000143156.13"	"NME7"	chr1	-	169302306	169302374	169298555	169298763	169303144	169303195
37755	"ENSG00000143156.13"	"NME7"	chr1	-	169323116	169323283	169309969	169310080	169324392	169324500
37756	"ENSG00000143156.13"	"NME7"	chr1	-	169301969	169302053	169298604	169298763	169303144	169303195
37757	"ENSG00000143156.13"	"NME7"	chr1	-	169246987	169247060	169237622	169237687	169287302	169287408
37758	"ENSG00000143156.13"	"NME7"	chr1	-	169324392	169324500	169309969	169310080	169367707	169367730
37759	"ENSG00000143156.13"	"NME7"	chr1	-	169169446	169169554	169132530	169132817	169190642	169190705
37760	"ENSG00000180228.12"	"PRKRA"	chr2	-	178444421	178444500	178443266	178443384	178447504	178447586
37761	"ENSG00000180228.12"	"PRKRA"	chr2	-	178445425	178445535	178444421	178444500	178447504	178447586
37762	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110894284	110894393	110894108	110894202	110906032	110906124
37763	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110900529	110900661	110892956	110893263	110906032	110906124
37764	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110894108	110894202	110893027	110893263	110906032	110906124
37765	"ENSG00000088448.14"	"ANKRD10"	chr13	-	110900529	110900694	110893196	110893263	110906032	110906124
37766	"ENSG00000164080.13"	"RAD54L2"	chr3	+	51630271	51630388	51629333	51629473	51630704	51630931
37767	"ENSG00000148154.9"	"UGCG"	chr9	+	111915758	111915836	111914604	111914746	111922848	111922951
37768	"ENSG00000198794.11"	"SCAMP5"	chr15	+	75009890	75009940	74995597	74995673	75011791	75011846
37769	"ENSG00000198794.11"	"SCAMP5"	chr15	+	75007587	75007728	74995555	74995673	75011791	75011846
37770	"ENSG00000198794.11"	"SCAMP5"	chr15	+	74997233	74997316	74995597	74995673	75007660	75007728
37771	"ENSG00000198794.11"	"SCAMP5"	chr15	+	74997233	74997316	74995597	74995673	75011791	75011846
37772	"ENSG00000198794.11"	"SCAMP5"	chr15	+	75016592	75016749	75012676	75012805	75017869	75017947
37773	"ENSG00000198794.11"	"SCAMP5"	chr15	+	75007660	75007728	74997233	74997316	75011791	75011846
37774	"ENSG00000198794.11"	"SCAMP5"	chr15	+	75007660	75007728	74995572	74995673	75011791	75011846
37775	"ENSG00000198794.11"	"SCAMP5"	chr15	+	75007660	75007728	74996019	74996320	75011791	75011846
37776	"ENSG00000153975.9"	"ZUFSP"	chr6	-	116656683	116656852	116652003	116652192	116658802	116658924
37777	"ENSG00000153975.9"	"ZUFSP"	chr6	-	116660232	116660369	116658802	116658924	116660735	116660846
37778	"ENSG00000228113.7"	"AC003991.3"	chr7	+	88276955	88277169	88271762	88271870	88292187	88292260
37779	"ENSG00000228113.7"	"AC003991.3"	chr7	+	88276955	88277169	88271762	88271870	88283831	88283909
37780	"ENSG00000228113.7"	"AC003991.3"	chr7	+	88282595	88282866	88276955	88277169	88283831	88283909
37781	"ENSG00000228113.7"	"AC003991.3"	chr7	+	88283831	88283909	88271762	88271870	88292187	88292310
37782	"ENSG00000228113.7"	"AC003991.3"	chr7	+	88283831	88283909	88277000	88277169	88292187	88292310
37783	"ENSG00000228113.7"	"AC003991.3"	chr7	+	88290291	88290423	88283829	88283909	88292187	88292692
37784	"ENSG00000105220.14"	"GPI"	chr19	+	34368582	34368702	34366782	34366851	34377502	34377578
37785	"ENSG00000105220.14"	"GPI"	chr19	+	34368648	34368702	34366782	34366851	34377502	34377586
37786	"ENSG00000105220.14"	"GPI"	chr19	+	34377502	34377586	34368648	34368702	34377734	34377799
37787	"ENSG00000100142.14"	"POLR2F"	chr22	+	37958373	37958471	37956772	37956842	37959345	37959476
37788	"ENSG00000100142.14"	"POLR2F"	chr22	+	37959345	37959476	37956772	37956901	37967098	37967293
37789	"ENSG00000146535.13"	"GNA12"	chr7	-	2814311	2814389	2794927	2795143	2814876	2815259
37790	"ENSG00000115602.16"	"IL1RL1"	chr2	+	102341187	102341357	102340665	102340828	102342222	102342294
37791	"ENSG00000115602.16"	"IL1RL1"	chr2	+	102338115	102338325	102337287	102337337	102338836	102339047
37792	"ENSG00000115602.16"	"IL1RL1"	chr2	+	102340665	102340828	102340097	102340272	102342222	102342294
37793	"ENSG00000108788.11"	"MLX"	chr17	+	42569203	42569303	42568836	42568943	42569506	42569606
37794	"ENSG00000108788.11"	"MLX"	chr17	+	42568469	42568559	42567618	42567655	42568836	42568943
37795	"ENSG00000197343.10"	"ZNF655"	chr7	+	99563187	99563266	99562343	99562494	99563862	99564705
37796	"ENSG00000197343.10"	"ZNF655"	chr7	+	99562348	99562494	99561887	99561973	99571687	99571717
37797	"ENSG00000197343.10"	"ZNF655"	chr7	+	99561887	99561973	99560532	99560695	99571687	99571777
37798	"ENSG00000197343.10"	"ZNF655"	chr7	+	99563193	99563266	99560532	99560695	99563862	99564346
37799	"ENSG00000197343.10"	"ZNF655"	chr7	+	99561887	99562494	99560532	99560695	99563862	99564705
37800	"ENSG00000197343.10"	"ZNF655"	chr7	+	99571687	99571792	99560532	99560695	99572244	99576439
37801	"ENSG00000197343.10"	"ZNF655"	chr7	+	99571259	99571379	99560532	99560695	99571687	99571792
37802	"ENSG00000172752.14"	"COL6A5"	chr3	+	130471681	130471926	130470870	130470967	130484034	130484156
37803	"ENSG00000172752.14"	"COL6A5"	chr3	+	130477036	130477139	130471681	130471926	130484034	130484844
37804	"ENSG00000128438.10"	"TBC1D27"	chr17	-	16928791	16928876	16927677	16927796	16929215	16929319
37805	"ENSG00000099256.18"	"PRTFDC1"	chr10	-	24851387	24851464	24848606	24849891	24855317	24855364
37806	"ENSG00000130749.9"	"ZC3H4"	chr19	-	47086383	47086538	47085317	47085414	47089966	47090189
37807	"ENSG00000130749.9"	"ZC3H4"	chr19	-	47110894	47110956	47094388	47094608	47112147	47112247
37808	"ENSG00000130749.9"	"ZC3H4"	chr19	-	47069091	47069343	47064186	47067869	47071777	47072121
37809	"ENSG00000106128.18"	"GHRHR"	chr7	+	30977280	30977322	30976428	30976558	30979118	30979528
37810	"ENSG00000106128.18"	"GHRHR"	chr7	+	30973984	30974138	30971962	30972095	30974428	30974489
37811	"ENSG00000143434.15"	"SEMA6C"	chr1	-	151137985	151138105	151137710	151137799	151138315	151138406
37812	"ENSG00000143434.15"	"SEMA6C"	chr1	-	151133959	151134055	151131684	151133517	151134400	151134445
37813	"ENSG00000143434.15"	"SEMA6C"	chr1	-	151138315	151138406	151137985	151138105	151138629	151138731
37814	"ENSG00000280191.3"	"CH507-42P11.5"	chr21	+	6075739	6075807	6074775	6074925	6076003	6076153
37815	"ENSG00000280191.3"	"CH507-42P11.5"	chr21	+	6074775	6074925	6073347	6073392	6076003	6076103
37816	"ENSG00000274536.5"	"MIR223"	chrX	+	66017064	66017189	66015460	66015551	66018823	66020422
37817	"ENSG00000237840.6"	"FAM21FP"	chr10	-	45720993	45721064	45719908	45719955	45721698	45721786
37818	"ENSG00000149926.13"	"FAM57B"	chr16	-	30046565	30046631	30046322	30046387	30052773	30052923
37819	"ENSG00000149926.13"	"FAM57B"	chr16	-	30036154	30036214	30035350	30035481	30040994	30041156
37820	"ENSG00000120160.10"	"EQTN"	chr9	-	27292400	27292487	27291018	27291063	27294315	27294402
37821	"ENSG00000188933.14"	"USP32P1"	chr17	+	16787934	16788135	16786703	16787122	16796042	16796152
37822	"ENSG00000188933.14"	"USP32P1"	chr17	+	16791826	16792053	16787934	16788135	16796042	16796234
37823	"ENSG00000188933.14"	"USP32P1"	chr17	+	16799101	16799194	16798241	16798530	16799950	16800371
37824	"ENSG00000165895.17"	"ARHGAP42"	chr11	+	100816714	100816856	100795104	100795166	100859553	100859625
37825	"ENSG00000165895.17"	"ARHGAP42"	chr11	+	100913451	100913553	100859553	100859625	100921493	100921604
37826	"ENSG00000165895.17"	"ARHGAP42"	chr11	+	100986073	100986352	100978986	100979049	100987512	100987592
37827	"ENSG00000133488.14"	"SEC14L4"	chr22	-	30495741	30495790	30495582	30495642	30495927	30495971
37828	"ENSG00000255666.5"	"RP11-867G2.6"	chr11	+	94648016	94648102	94647478	94647578	94648259	94648388
37829	"ENSG00000255666.5"	"RP11-867G2.6"	chr11	+	94648016	94648108	94647465	94647578	94648259	94648388
37830	"ENSG00000206140.10"	"TMEM191C"	chr22	+	21469129	21469194	21468943	21469003	21469273	21469346
37831	"ENSG00000206140.10"	"TMEM191C"	chr22	+	21468151	21468202	21467893	21468017	21468314	21468431
37832	"ENSG00000142789.19"	"CELA3A"	chr1	+	22010137	22010185	22009704	22009857	22012449	22012539
37833	"ENSG00000137203.10"	"TFAP2A"	chr6	-	10409900	10410335	10406792	10406844	10414940	10414985
37834	"ENSG00000137203.10"	"TFAP2A"	chr6	-	10400447	10400589	10397871	10398705	10402491	10402610
37835	"ENSG00000160202.7"	"CRYAA"	chr21	+	43169532	43169600	43169086	43169288	43170516	43170639
37836	"ENSG00000113269.13"	"RNF130"	chr5	-	179963470	179963564	179955479	179955669	179966805	179967010
37837	"ENSG00000239300.5"	"RP11-400L8.2"	chr2	+	9506786	9507015	9505444	9505610	9512316	9512412
37838	"ENSG00000075388.3"	"FGF4"	chr11	-	69774023	69774127	69771015	69773485	69774744	69775403
37839	"ENSG00000085832.16"	"EPS15"	chr1	-	51459040	51459148	51458395	51458733	51461090	51461150
