ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1996	"ENSG00000166676.14"	"TVP23A"	chr16	-	10774951	10775547	10808536	10808606	10774038	10774128	10818102	10818182
1997	"ENSG00000131626.16"	"PPFIA1"	chr11	+	70349922	70350039	70350993	70351023	70348188	70348420	70354300	70354452
1998	"ENSG00000161800.12"	"RACGAP1"	chr12	-	50018515	50018589	50019743	50019806	50016630	50016719	50021061	50021177
1999	"ENSG00000111906.17"	"HDDC2"	chr6	-	125292840	125292909	125298649	125298816	125277101	125277240	125300537	125300659
2000	"ENSG00000161040.16"	"FBXL13"	chr7	-	102822382	102822440	102832839	102832974	102822039	102822203	102854776	102854860
2001	"ENSG00000161040.16"	"FBXL13"	chr7	-	102832839	102832974	102854776	102854860	102822039	102822203	102877466	102877593
2002	"ENSG00000161040.16"	"FBXL13"	chr7	-	103046808	103047020	103055087	103055178	103029350	103029418	103055643	103055747
2003	"ENSG00000140945.16"	"CDH13"	chr16	+	83032009	83032218	83125384	83125501	82858361	82858473	83217344	83217497
2004	"ENSG00000082397.17"	"EPB41L3"	chr18	-	5400496	5400595	5400968	5401043	5398020	5398143	5406776	5406968
2005	"ENSG00000082397.17"	"EPB41L3"	chr18	-	5508164	5508278	5518524	5518607	5489000	5489194	5539620	5539698
2006	"ENSG00000161960.14"	"EIF4A1"	chr17	+	7575118	7575258	7576523	7576692	7574545	7574678	7577055	7577165
2007	"ENSG00000076928.17"	"ARHGEF1"	chr19	+	41904948	41905036	41905174	41905261	41904215	41904383	41905759	41905827
2008	"ENSG00000108021.19"	"FAM208B"	chr10	+	5714134	5714207	5717658	5717750	5712822	5712918	5720543	5720668
2009	"ENSG00000107036.11"	"RIC1"	chr9	+	5748584	5748714	5753199	5753238	5747301	5747505	5754840	5754930
2010	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178528723	178528813	178537603	178537691	178523291	178523636	178597595	178597681
2011	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178528723	178528813	178535731	178535828	178523291	178523636	178597595	178597681
2012	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178528723	178528813	178531313	178531578	178523166	178523636	178535731	178535828
2013	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178536333	178536462	178537360	178537447	178535731	178535828	178537603	178537691
2014	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178583523	178583648	178591138	178591314	178528739	178528813	178597595	178597681
2015	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178535731	178535828	178583523	178583648	178528739	178528813	178597595	178597681
2016	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178535731	178535828	178591138	178591314	178528739	178528813	178597595	178597681
2017	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178535731	178535828	178537603	178537691	178523291	178523636	178597595	178597681
2018	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178529284	178529336	178531313	178531578	178528739	178528813	178535731	178535828
2019	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178571299	178571449	178583523	178583648	178528739	178528813	178597595	178597681
2020	"ENSG00000237298.9"	"TTN-AS1"	chr2	+	178571299	178571449	178591138	178591314	178528739	178528813	178597595	178597681
2021	"ENSG00000224699.8"	"LAMTOR5-AS1"	chr1	+	110413038	110413094	110414151	110414231	110412172	110412293	110416008	110416188
2022	"ENSG00000224699.8"	"LAMTOR5-AS1"	chr1	+	110413038	110413094	110413320	110413410	110412172	110412293	110416008	110416188
2023	"ENSG00000224699.8"	"LAMTOR5-AS1"	chr1	+	110413320	110413410	110414151	110414231	110412172	110412293	110416008	110416188
2024	"ENSG00000224699.8"	"LAMTOR5-AS1"	chr1	+	110416008	110416188	110417488	110417640	110412172	110412293	110418246	110418314
2025	"ENSG00000182150.15"	"ERCC6L2"	chr9	+	95928078	95928150	95928150	95928277	95923259	95923379	95928718	95928864
2026	"ENSG00000138613.13"	"APH1B"	chr15	+	63287423	63287546	63302344	63302472	63286557	63286628	63305613	63305801
2027	"ENSG00000176406.21"	"RIMS2"	chr8	+	103910133	103910201	103910320	103910529	103885297	103886223	103912052	103912172
2028	"ENSG00000176406.21"	"RIMS2"	chr8	+	103998184	103998250	104013441	104013621	103989304	103989421	104014505	104014615
2029	"ENSG00000250361.6"	"GYPB"	chr4	-	143997539	143997634	143999410	143999449	143996196	143996304	144019250	144019324
2030	"ENSG00000250361.6"	"GYPB"	chr4	-	144002570	144002694	144008391	144008449	144001184	144001283	144019250	144019324
2031	"ENSG00000103148.15"	"NPRL3"	chr16	-	123506	123545	124936	125073	119125	119255	130521	130591
2032	"ENSG00000103148.15"	"NPRL3"	chr16	-	117300	117375	119125	119255	112621	112775	130521	130591
2033	"ENSG00000169764.14"	"UGP2"	chr2	+	63856787	63856882	63857549	63857718	63856305	63856433	63857828	63857936
2034	"ENSG00000169764.14"	"UGP2"	chr2	+	63842538	63842599	63854883	63854936	63840968	63841232	63856305	63856433
2035	"ENSG00000158483.15"	"FAM86C1"	chr11	+	71791738	71791819	71793379	71793481	71789782	71789845	71796016	71796166
2036	"ENSG00000158483.15"	"FAM86C1"	chr11	+	71791735	71791819	71793379	71793481	71789782	71789845	71796016	71796166
2037	"ENSG00000062716.11"	"VMP1"	chr17	+	59735337	59735473	59737452	59737543	59731420	59731522	59738836	59738947
2038	"ENSG00000162241.12"	"SLC25A45"	chr11	-	65379375	65379561	65379866	65379938	65376817	65377076	65380131	65380175
2039	"ENSG00000120860.10"	"CCDC53"	chr12	-	102050188	102050291	102050517	102050639	102046053	102046119	102061247	102061346
2040	"ENSG00000120860.10"	"CCDC53"	chr12	-	102048289	102048397	102050188	102050291	102046053	102046119	102061247	102061346
2041	"ENSG00000120860.10"	"CCDC53"	chr12	-	102048289	102048397	102050517	102050639	102046053	102046119	102061247	102061346
2042	"ENSG00000120798.16"	"NR2C1"	chr12	-	95031348	95031488	95049067	95049233	95028386	95028509	95051761	95051943
2043	"ENSG00000134240.11"	"HMGCS2"	chr1	-	119759117	119759282	119759863	119759989	119757272	119757438	119764171	119764626
2044	"ENSG00000166411.13"	"IDH3A"	chr15	+	78150803	78150960	78154434	78154819	78149376	78149430	78155212	78155275
2045	"ENSG00000166411.13"	"IDH3A"	chr15	+	78157547	78157631	78160091	78160206	78155212	78155275	78161580	78161768
2046	"ENSG00000158062.20"	"UBXN11"	chr1	-	26294204	26294331	26296918	26296995	26285822	26286037	26297426	26297481
2047	"ENSG00000077232.16"	"DNAJC10"	chr2	+	182752548	182752623	182754702	182754805	182752071	182752188	182755002	182755104
2048	"ENSG00000132185.16"	"FCRLA"	chr1	+	161710759	161710912	161711933	161712218	161710474	161710492	161713084	161714351
2049	"ENSG00000132185.16"	"FCRLA"	chr1	+	161710474	161710492	161710759	161710912	161706971	161707343	161711933	161712218
2050	"ENSG00000005194.14"	"CIAPIN1"	chr16	-	57431150	57431266	57432486	57432560	57430257	57430339	57434043	57434212
2051	"ENSG00000174371.16"	"EXO1"	chr1	+	241852291	241852411	241853357	241853481	241850408	241850586	241857344	241857482
2052	"ENSG00000174371.16"	"EXO1"	chr1	+	241852291	241852411	241853357	241853472	241850408	241850586	241857344	241857482
2053	"ENSG00000071462.11"	"WBSCR22"	chr7	+	73686998	73687095	73690915	73691012	73686817	73686900	73692595	73692646
2054	"ENSG00000225963.7"	"AC009950.2"	chr2	+	230172424	230172515	230172569	230172802	230172098	230172193	230173687	230173988
2055	"ENSG00000274391.4"	"TPTE"	chr21	+	10542394	10542448	10543328	10543382	10541111	10541165	10552656	10552716
2056	"ENSG00000127922.9"	"SHFM1"	chr7	-	96558116	96558256	96656456	96656585	96506622	96506698	96694797	96694891
2057	"ENSG00000198771.10"	"RCSD1"	chr1	+	167685420	167685510	167690048	167690120	167683899	167684001	167694098	167694302
2058	"ENSG00000185046.18"	"ANKS1B"	chr12	-	98807843	98807915	98829173	98829353	98800996	98801125	98832028	98832136
2059	"ENSG00000185046.18"	"ANKS1B"	chr12	-	98781489	98781498	98782125	98782137	98781116	98781203	98798933	98799005
2060	"ENSG00000185046.18"	"ANKS1B"	chr12	-	98807843	98807918	98832028	98832136	98800996	98801125	99053156	99053309
2061	"ENSG00000185046.18"	"ANKS1B"	chr12	-	98807843	98807918	98829173	98829353	98800996	98801125	98832028	98832136
2062	"ENSG00000118705.16"	"RPN2"	chr20	+	37198396	37198492	37199049	37199225	37184179	37184373	37203884	37203960
2063	"ENSG00000129646.14"	"QRICH2"	chr17	-	76291014	76294021	76301442	76301540	76289991	76290077	76304414	76304525
2064	"ENSG00000124406.16"	"ATP8A1"	chr4	-	42590810	42590884	42594288	42594362	42588259	42588329	42600477	42600518
2065	"ENSG00000173166.17"	"RAPH1"	chr2	-	203470238	203470313	203477075	203477156	203461847	203461925	203489583	203490089
2066	"ENSG00000081189.14"	"MEF2C"	chr5	-	88760987	88761125	88761184	88761328	88751856	88752043	88804597	88804801
2067	"ENSG00000114013.15"	"CD86"	chr3	+	122091600	122091650	122103511	122103847	122055365	122055503	122106197	122106500
2068	"ENSG00000099968.17"	"BCL2L13"	chr22	+	17683213	17683321	17702242	17702386	17655661	17655832	17726676	17730855
2069	"ENSG00000099968.17"	"BCL2L13"	chr22	+	17696140	17696210	17702242	17702386	17688985	17689142	17726676	17730855
2070	"ENSG00000099968.17"	"BCL2L13"	chr22	+	17696140	17696210	17702242	17702386	17683213	17683321	17726676	17730855
2071	"ENSG00000099968.17"	"BCL2L13"	chr22	+	17688985	17689142	17696140	17696210	17683213	17683321	17702242	17702386
2072	"ENSG00000138674.16"	"SEC31A"	chr4	-	82861630	82861708	82862533	82862572	82857688	82857764	82863317	82863392
2073	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13652845	13653148	13654088	13654258	13652407	13652489	13654352	13654427
2074	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13652407	13652489	13652845	13652882	13648625	13648768	13654352	13654427
2075	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13652407	13652489	13652845	13652929	13648619	13648768	13654352	13654427
2076	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13652407	13652489	13652845	13652882	13648619	13648768	13654183	13654427
2077	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13652407	13652489	13652845	13652882	13648084	13648230	13654352	13654427
2078	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13648619	13648768	13652407	13652489	13648084	13648230	13652845	13652882
2079	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13648619	13648768	13652845	13652882	13648084	13648230	13654352	13654427
2080	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13648619	13648768	13652407	13652489	13648084	13648230	13654352	13654427
2081	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13648625	13648768	13652407	13652489	13648084	13648230	13652845	13652882
2082	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13652845	13652882	13654088	13654258	13652407	13652489	13654352	13654427
2083	"ENSG00000239665.8"	"RP11-295P9.3"	chr10	+	13652845	13652929	13654088	13654258	13652407	13652489	13654352	13654427
2084	"ENSG00000162910.18"	"MRPL55"	chr1	-	228108436	228108474	228108954	228109021	228108234	228108318	228109260	228109299
2085	"ENSG00000198453.12"	"ZNF568"	chr19	+	36976326	36976367	36991175	36991299	36974419	36974466	36991750	36991846
2086	"ENSG00000160201.11"	"U2AF1"	chr21	-	43100452	43100519	43100576	43100614	43095693	43095743	43104314	43104402
2087	"ENSG00000160201.11"	"U2AF1"	chr21	-	43100452	43100519	43101365	43101432	43095693	43095743	43104314	43104402
2088	"ENSG00000160201.11"	"U2AF1"	chr21	-	43100576	43100614	43101365	43101432	43095693	43095743	43104314	43104402
2089	"ENSG00000161533.11"	"ACOX1"	chr17	-	75960214	75960375	75973624	75973785	75957458	75957566	75978533	75978693
2090	"ENSG00000153563.15"	"CD8A"	chr2	-	86789322	86789433	86789639	86789750	86788529	86788560	86790327	86790681
2091	"ENSG00000136122.15"	"BORA"	chr13	+	72728925	72729093	72731280	72731387	72727922	72728007	72734959	72735005
2092	"ENSG00000136122.15"	"BORA"	chr13	+	72731280	72731387	72734959	72735005	72728925	72729093	72737961	72738043
2093	"ENSG00000143549.19"	"TPM3"	chr1	-	154171412	154171488	154172028	154172104	154170648	154170711	154172907	154172978
2094	"ENSG00000089041.16"	"P2RX7"	chr12	+	121160901	121160974	121162423	121162520	121156078	121156147	121165356	121165437
2095	"ENSG00000197971.14"	"MBP"	chr18	-	76990826	76990914	77009848	77009926	76989955	76990060	77016831	77017055
2096	"ENSG00000185250.15"	"PPIL6"	chr6	-	109403030	109403108	109404928	109405048	109400034	109400170	109419186	109419243
2097	"ENSG00000172731.13"	"LRRC20"	chr10	-	70323862	70324030	70340552	70340702	70298975	70301508	70376451	70376596
2098	"ENSG00000149532.15"	"CPSF7"	chr11	-	61421053	61421127	61421191	61421257	61420469	61420573	61421389	61421608
2099	"ENSG00000149532.15"	"CPSF7"	chr11	-	61421053	61421130	61421191	61421257	61420469	61420573	61421389	61421608
2100	"ENSG00000068078.17"	"FGFR3"	chr4	+	1802913	1803064	1803691	1803836	1801834	1802025	1804329	1804520
2101	"ENSG00000155111.14"	"CDK19"	chr6	-	110632029	110632161	110638648	110638706	110627001	110627145	110667433	110667574
2102	"ENSG00000135535.15"	"CD164"	chr6	-	109370410	109370467	109376073	109376112	109366517	109369017	109377899	109377971
2103	"ENSG00000231731.7"	"AC010976.2"	chr2	+	127482827	127482975	127486419	127486517	127468013	127468126	127487984	127488146
2104	"ENSG00000231731.7"	"AC010976.2"	chr2	+	127468013	127468126	127482827	127482975	127456165	127456365	127489531	127489613
2105	"ENSG00000231731.7"	"AC010976.2"	chr2	+	127470354	127470455	127482827	127482975	127468013	127468126	127489531	127489636
2106	"ENSG00000103248.18"	"MTHFSD"	chr16	-	86552032	86552146	86552178	86552292	86548463	86548577	86554644	86554748
2107	"ENSG00000103248.18"	"MTHFSD"	chr16	-	86552032	86552146	86554644	86554748	86548463	86548577	86555168	86555235
2108	"ENSG00000103248.18"	"MTHFSD"	chr16	-	86552032	86552146	86554644	86554751	86548463	86548577	86555168	86555235
2109	"ENSG00000103248.18"	"MTHFSD"	chr16	-	86551972	86552146	86552178	86552292	86548463	86548577	86554644	86554751
2110	"ENSG00000103248.18"	"MTHFSD"	chr16	-	86551972	86552146	86554644	86554748	86548463	86548577	86555168	86555235
2111	"ENSG00000103248.18"	"MTHFSD"	chr16	-	86551972	86552146	86554644	86554751	86548463	86548577	86555168	86555235
2112	"ENSG00000198795.10"	"ZNF521"	chr18	-	25327405	25327448	25345251	25345347	25322007	25322187	25350906	25350947
2113	"ENSG00000169045.17"	"HNRNPH1"	chr5	-	179619268	179619407	179620891	179621035	179618144	179618323	179621241	179621397
2114	"ENSG00000169045.17"	"HNRNPH1"	chr5	-	179620891	179621035	179621241	179621397	179619268	179619407	179623036	179623164
2115	"ENSG00000127804.12"	"METTL16"	chr17	-	2467760	2467876	2473523	2473664	2464207	2464350	2477685	2477885
2116	"ENSG00000158019.20"	"BRE"	chr2	+	28310081	28310153	28327273	28327447	28298337	28298491	28338449	28338901
2117	"ENSG00000189013.14"	"KIR2DL4"	chr19	+	54808832	54808883	54813124	54813228	54805950	54806244	54813689	54813742
2118	"ENSG00000168679.17"	"SLC16A4"	chr1	-	110381651	110381795	110382833	110382966	110380981	110381143	110389236	110389355
2119	"ENSG00000187109.13"	"NAP1L1"	chr12	-	76056573	76056672	76059797	76059878	76056032	76056161	76060137	76060279
2120	"ENSG00000187109.13"	"NAP1L1"	chr12	-	76056573	76056672	76059776	76059878	76056032	76056161	76060137	76060279
2121	"ENSG00000223382.4"	"RP5-1125N11.2"	chr1	+	30826130	30826194	30826554	30826652	30824297	30824373	30829747	30829882
2122	"ENSG00000223382.4"	"RP5-1125N11.2"	chr1	+	30826055	30826194	30826554	30826652	30824297	30824373	30829747	30829882
2123	"ENSG00000155256.17"	"ZFYVE27"	chr10	+	97738476	97738674	97744728	97744915	97737120	97737321	97748268	97748364
2124	"ENSG00000148584.14"	"A1CF"	chr10	-	50859841	50859985	50864032	50864080	50843987	50844122	50885580	50885675
2125	"ENSG00000187922.13"	"LCN10"	chr9	-	136740835	136741014	136741251	136741361	136739949	136740048	136741880	136742020
2126	"ENSG00000256223.5"	"ZNF10"	chr12	+	133130836	133131014	133139198	133139249	133130610	133130754	133144433	133144525
2127	"ENSG00000226312.7"	"CFLAR-AS1"	chr2	-	201144135	201144302	201145639	201145690	201140283	201140445	201148733	201148871
2128	"ENSG00000104299.14"	"INTS9"	chr8	-	28813491	28813612	28835291	28835378	28812326	28812461	28837636	28837776
2129	"ENSG00000104299.14"	"INTS9"	chr8	-	28812326	28812461	28813491	28813612	28796543	28796655	28835291	28835378
2130	"ENSG00000181722.16"	"ZBTB20"	chr3	-	114582113	114582266	114599250	114599346	114500351	114500391	114693527	114693575
2131	"ENSG00000177479.19"	"ARIH2"	chr3	+	48924717	48924839	48945135	48945181	48922747	48922811	48961611	48961679
2132	"ENSG00000177479.19"	"ARIH2"	chr3	+	48924717	48924839	48927461	48927813	48922747	48922811	48961611	48961679
2133	"ENSG00000177479.19"	"ARIH2"	chr3	+	48924717	48924839	48944981	48945181	48922747	48922811	48961611	48961679
2134	"ENSG00000177479.19"	"ARIH2"	chr3	+	48922747	48922811	48961611	48961679	48918835	48918998	48964918	48964982
2135	"ENSG00000177479.19"	"ARIH2"	chr3	+	48922747	48922811	48927461	48927813	48918820	48918998	48961611	48961679
2136	"ENSG00000177479.19"	"ARIH2"	chr3	+	48922747	48922811	48945135	48945181	48918820	48918998	48961611	48961679
2137	"ENSG00000177479.19"	"ARIH2"	chr3	+	48927461	48927813	48945135	48945181	48924717	48924839	48961611	48961679
2138	"ENSG00000177479.19"	"ARIH2"	chr3	+	48927461	48927813	48945135	48945181	48922747	48922811	48961611	48961679
2139	"ENSG00000177479.19"	"ARIH2"	chr3	+	48927461	48927813	48944981	48945181	48922747	48922811	48961611	48961679
2140	"ENSG00000177479.19"	"ARIH2"	chr3	+	48927461	48927813	48945135	48945181	48918820	48918998	48961611	48961679
2141	"ENSG00000068305.17"	"MEF2A"	chr15	+	99671322	99671454	99671519	99671657	99645560	99645764	99674392	99674612
2142	"ENSG00000143416.20"	"SELENBP1"	chr1	-	151369003	151369189	151369441	151369554	151368198	151368319	151369712	151369769
2143	"ENSG00000112964.13"	"GHR"	chr5	+	42629037	42629103	42688889	42689019	42565863	42565944	42694916	42695089
2144	"ENSG00000105953.14"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44666735	44666851
2145	"ENSG00000105953.14"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44656317	44656362
2146	"ENSG00000164172.18"	"MOCS2"	chr5	-	53101358	53101509	53102096	53102224	53100410	53100534	53107076	53107221
2147	"ENSG00000152256.13"	"PDK1"	chr2	+	172562219	172562291	172564502	172564687	172558707	172558849	172564977	172565073
2148	"ENSG00000152256.13"	"PDK1"	chr2	+	172562740	172562800	172564051	172564130	172562219	172562291	172564502	172564687
2149	"ENSG00000157551.17"	"KCNJ15"	chr21	+	38257045	38257185	38291605	38291747	38169168	38169268	38296925	38297023
2150	"ENSG00000157551.17"	"KCNJ15"	chr21	+	38169168	38169268	38257045	38257185	38157033	38157085	38291605	38291747
2151	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096134	92093251	92093318	92096673	92096838
2152	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096137	92093251	92093318	92096673	92096838
2153	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096137	92093251	92093318	92106528	92106574
2154	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096134	92093251	92093318	92106528	92106574
2155	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096137	92088729	92088817	92096673	92096838
2156	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093745	92093831	92096092	92096137	92088729	92088817	92106528	92106574
2157	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093251	92093318	92093745	92093831	92088729	92088817	92096092	92096137
2158	"ENSG00000066427.21"	"ATXN3"	chr14	-	92093251	92093318	92096092	92096137	92088729	92088817	92106528	92106574
2159	"ENSG00000066427.21"	"ATXN3"	chr14	-	92088729	92088817	92093251	92093318	92083125	92083258	92093745	92093831
2160	"ENSG00000066427.21"	"ATXN3"	chr14	-	92088729	92088817	92096092	92096137	92083125	92083258	92096673	92096838
2161	"ENSG00000066427.21"	"ATXN3"	chr14	-	92088729	92088817	92093251	92093318	92083125	92083235	92093745	92093831
2162	"ENSG00000171428.13"	"NAT1"	chr8	+	18212390	18212774	18216876	18216994	18211284	18211342	18219410	18219489
2163	"ENSG00000114120.11"	"SLC25A36"	chr3	+	140966347	140966434	140966933	140967036	140963126	140963227	140970926	140970993
2164	"ENSG00000114120.11"	"SLC25A36"	chr3	+	140966347	140966434	140966999	140967036	140963126	140963227	140970926	140970993
2165	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48076935	48077003	48162347	48162397	48041062	48041123	48165130	48165253
2166	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48338173	48338398	48408357	48408655	48185933	48185995	48409225	48409292
2167	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48072459	48072610	48165130	48165257	48041032	48041123	48185933	48185995
2168	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48072459	48072610	48180386	48180477	48041032	48041123	48185933	48185995
2169	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48165130	48165257	48180386	48180477	48041032	48041123	48185933	48185995
2170	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48165130	48165257	48180329	48180477	48041032	48041123	48185323	48185455
2171	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48165130	48165257	48185323	48185455	48041051	48041123	48185933	48185995
2172	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48087669	48087798	48165130	48165257	48041062	48041123	48185933	48185995
2173	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48087669	48087798	48180386	48180477	48041032	48041123	48185933	48185995
2174	"ENSG00000184828.9"	"ZBTB7C"	chr18	-	48364153	48364214	48374221	48374313	48338173	48338398	48375537	48375564
2175	"ENSG00000138750.14"	"NUP54"	chr4	-	76145554	76145577	76145982	76146129	76144389	76144473	76147478	76147640
2176	"ENSG00000138750.14"	"NUP54"	chr4	-	76136185	76136412	76144148	76144292	76134174	76134362	76144389	76144473
2177	"ENSG00000134574.11"	"DDB2"	chr11	+	47216857	47217049	47232813	47232959	47216335	47216472	47234572	47234672
2178	"ENSG00000237125.8"	"HAND2-AS1"	chr4	+	173536847	173536970	173559096	173559201	173530966	173531078	173582704	173582878
2179	"ENSG00000116299.16"	"KIAA1324"	chr1	+	109173687	109173837	109185044	109185133	109173473	109173579	109188176	109188354
2180	"ENSG00000108465.14"	"CDK5RAP3"	chr17	+	47971273	47971309	47971361	47971407	47971121	47971152	47973518	47973650
2181	"ENSG00000186529.14"	"CYP4F3"	chr19	+	15643906	15644051	15645718	15645863	15641414	15641613	15647051	15647105
2182	"ENSG00000154889.16"	"MPPE1"	chr18	-	11897525	11897620	11905737	11905953	11896983	11897356	11906202	11906309
2183	"ENSG00000154889.16"	"MPPE1"	chr18	-	11902266	11902358	11905737	11905953	11897525	11897620	11906202	11906309
2184	"ENSG00000204296.11"	"C6orf10"	chr6	-	32315771	32315792	32322485	32322506	32302608	32302629	32323116	32323137
2185	"ENSG00000132471.11"	"WBP2"	chr17	-	75847795	75847930	75848569	75848662	75847486	75847609	75849603	75849739
2186	"ENSG00000084110.10"	"HAL"	chr12	-	95993643	95993674	95993771	95993838	95993450	95993488	95993925	95993998
2187	"ENSG00000164904.16"	"ALDH7A1"	chr5	-	126554286	126554393	126559239	126559334	126552020	126552137	126561082	126561124
2188	"ENSG00000164904.16"	"ALDH7A1"	chr5	-	126582850	126582974	126583931	126584012	126577078	126577211	126592663	126592729
2189	"ENSG00000164904.16"	"ALDH7A1"	chr5	-	126583931	126584012	126592663	126592729	126582850	126582974	126593350	126593404
2190	"ENSG00000198223.16_PAR_Y"	"CSF2RA"	chrY	+	1300490	1300626	1303922	1304019	1295426	1295456	1305445	1305527
2191	"ENSG00000162591.15"	"MEGF6"	chr1	-	3546997	3547123	3579824	3579929	3524123	3524246	3595337	3595447
2192	"ENSG00000162591.15"	"MEGF6"	chr1	-	3493770	3493797	3493995	3494124	3492638	3492767	3494370	3494499
2193	"ENSG00000170873.18"	"MTSS1"	chr8	-	124557680	124557875	124558712	124558832	124556231	124556405	124562781	124562992
2194	"ENSG00000164329.13"	"PAPD4"	chr5	+	79615074	79615163	79617529	79617599	79613010	79613075	79619611	79619785
2195	"ENSG00000013810.18"	"TACC3"	chr4	+	1727707	1728787	1730387	1730388	1723727	1723870	1730886	1730962
2196	"ENSG00000187258.13"	"NPSR1"	chr7	+	34778461	34778565	34811769	34811863	34684551	34684684	34827400	34827602
2197	"ENSG00000101181.17"	"MTG2"	chr20	+	62197851	62197967	62198633	62198852	62195801	62195949	62199118	62199257
2198	"ENSG00000230366.9"	"DSCR9"	chr21	+	37210004	37210114	37214095	37214153	37208653	37208756	37216404	37216493
2199	"ENSG00000143498.17"	"TAF1A"	chr1	-	222579758	222579872	222584127	222584297	222577444	222577643	222588442	222588565
2200	"ENSG00000111731.12"	"C2CD5"	chr12	-	22517985	22518137	22519114	22519239	22513293	22513379	22523425	22523624
2201	"ENSG00000078070.12"	"MCCC1"	chr3	-	183072365	183072487	183086692	183086788	183071209	183071357	183094558	183094605
2202	"ENSG00000203710.10"	"CR1"	chr1	+	207542181	207542580	207560738	207561137	207539980	207540066	207563863	207564040
2203	"ENSG00000203710.10"	"CR1"	chr1	+	207542181	207542580	207560738	207561137	207511568	207511654	207563863	207564040
2204	"ENSG00000203710.10"	"CR1"	chr1	+	207523610	207524009	207542181	207542580	207511568	207511654	207545307	207545484
2205	"ENSG00000203710.10"	"CR1"	chr1	+	207545307	207545484	207563863	207564040	207542181	207542580	207564131	207564234
2206	"ENSG00000203710.10"	"CR1"	chr1	+	207526752	207526929	207545307	207545484	207523610	207524009	207545575	207545678
2207	"ENSG00000131044.16"	"TTLL9"	chr20	+	31925872	31925960	31926048	31926091	31925008	31925049	31933799	31933858
2208	"ENSG00000159210.9"	"SNF8"	chr17	-	48933204	48933346	48940923	48941062	48931642	48931717	48943924	48943975
2209	"ENSG00000050426.15"	"LETMD1"	chr12	+	51053777	51053860	51055986	51056021	51049033	51049185	51056143	51056245
2210	"ENSG00000050426.15"	"LETMD1"	chr12	+	51052091	51052207	51053777	51053860	51049033	51049185	51055834	51056021
2211	"ENSG00000050426.15"	"LETMD1"	chr12	+	51052091	51052207	51053811	51053860	51049033	51049185	51055834	51056021
2212	"ENSG00000050426.15"	"LETMD1"	chr12	+	51052091	51052207	51056143	51056245	51049033	51049185	51056349	51056502
2213	"ENSG00000240499.7"	"RP5-1101C3.1"	chr7	+	122331900	122332053	122338949	122338996	122328491	122328565	122354328	122354416
2214	"ENSG00000063601.16"	"MTMR1"	chrX	+	150712943	150712970	150714478	150714529	150712341	150712365	150718624	150718700
2215	"ENSG00000063601.16"	"MTMR1"	chrX	+	150712943	150712970	150714478	150714532	150712341	150712365	150718624	150718700
2216	"ENSG00000063601.16"	"MTMR1"	chrX	+	150712729	150712753	150712943	150712970	150712341	150712365	150714478	150714529
2217	"ENSG00000063601.16"	"MTMR1"	chrX	+	150712341	150712365	150714478	150714529	150699194	150699300	150718624	150718700
